User_ID,Product_ID,Interaction_Type,Rating
8301,3039,view,
5533,3561,add_to_cart,
420,3042,purchase,4.0
6390,4564,view,
657,1661,purchase,2.0
3716,2737,add_to_cart,
7284,410,purchase,3.0
1973,2144,view,
6024,642,add_to_cart,
8077,708,add_to_cart,
9753,1257,add_to_cart,
8169,3454,view,
8924,4074,add_to_cart,
6349,2727,add_to_cart,
3009,464,view,
7266,3437,add_to_cart,
7256,3038,add_to_cart,
5437,3784,view,
8484,2230,view,
589,652,view,
3151,1177,purchase,5.0
5272,2704,purchase,4.0
3059,1352,view,
6912,1223,add_to_cart,
2059,3129,purchase,1.0
5625,2320,view,
4955,3371,purchase,3.0
3358,667,purchase,2.0
73,1160,purchase,2.0
2460,3273,purchase,5.0
456,2625,view,
2129,4124,add_to_cart,
5825,116,add_to_cart,
7052,1562,purchase,1.0
728,1925,purchase,4.0
3235,773,purchase,1.0
8769,3754,view,
7529,3240,purchase,1.0
7802,3378,add_to_cart,
2649,1841,purchase,4.0
5988,126,purchase,1.0
8809,3343,add_to_cart,
1383,2116,add_to_cart,
4721,2454,add_to_cart,
703,1598,add_to_cart,
1273,4705,view,
9687,3023,add_to_cart,
8294,3445,view,
3426,4714,view,
9101,2488,purchase,2.0
39,3139,purchase,2.0
31,4149,purchase,4.0
1312,2912,view,
1012,4983,view,
1949,4007,view,
2225,1507,purchase,3.0
9865,2169,add_to_cart,
4577,3660,add_to_cart,
7184,2400,purchase,2.0
72,5,add_to_cart,
3216,14,add_to_cart,
6994,438,add_to_cart,
2932,3585,purchase,4.0
5942,840,purchase,1.0
2939,2693,add_to_cart,
1144,242,view,
2705,3778,purchase,3.0
9758,277,add_to_cart,
8535,1657,purchase,2.0
5428,1241,view,
7834,962,add_to_cart,
4265,3326,view,
4222,3288,view,
575,2215,view,
2104,3642,view,
1076,2286,purchase,2.0
3197,3586,add_to_cart,
7746,732,purchase,1.0
9014,576,purchase,1.0
8690,4474,purchase,2.0
324,1636,view,
1244,5000,view,
2424,371,view,
5764,2905,purchase,5.0
2929,4868,view,
5902,2020,purchase,4.0
3256,176,purchase,1.0
5158,941,add_to_cart,
1137,985,add_to_cart,
3041,3597,add_to_cart,
3268,543,purchase,5.0
6581,76,add_to_cart,
6251,1357,add_to_cart,
4652,3898,view,
2380,1806,purchase,2.0
6477,4037,view,
4027,3827,view,
7022,4738,add_to_cart,
1447,375,add_to_cart,
7618,749,view,
9880,2754,add_to_cart,
4623,1449,add_to_cart,
3884,3154,add_to_cart,
7769,2713,purchase,5.0
2489,3380,purchase,5.0
8798,2443,purchase,2.0
3559,1561,purchase,5.0
1945,2921,purchase,2.0
8387,4251,view,
896,1565,view,
2975,4923,add_to_cart,
5376,4644,add_to_cart,
9272,3693,add_to_cart,
4936,557,view,
3709,3595,view,
7031,3813,add_to_cart,
2590,3211,purchase,5.0
3349,2444,purchase,4.0
3521,3052,add_to_cart,
8148,1767,view,
6633,2441,add_to_cart,
6035,3001,add_to_cart,
3657,3253,purchase,4.0
9400,3192,view,
877,3205,purchase,3.0
7455,2392,purchase,2.0
6114,173,view,
4483,2943,view,
4225,3712,add_to_cart,
8263,857,purchase,1.0
8981,1438,purchase,2.0
5630,3577,add_to_cart,
1104,394,purchase,5.0
9841,69,add_to_cart,
8280,3339,view,
2831,1365,add_to_cart,
2242,388,purchase,2.0
4392,2947,purchase,1.0
6275,2992,add_to_cart,
1691,1621,add_to_cart,
8956,1985,add_to_cart,
505,4655,view,
351,756,purchase,4.0
5438,4888,add_to_cart,
4434,4883,view,
8812,1215,view,
317,484,purchase,4.0
3419,2925,purchase,5.0
5911,2886,purchase,1.0
6522,1046,purchase,5.0
5148,4679,view,
8434,1272,view,
6924,999,add_to_cart,
5320,3934,add_to_cart,
7873,1922,add_to_cart,
4202,3536,add_to_cart,
7357,4901,view,
9880,957,purchase,1.0
8534,2594,add_to_cart,
7942,3840,purchase,5.0
4221,4658,view,
3126,949,purchase,1.0
6832,2643,add_to_cart,
5672,1949,purchase,1.0
8421,1397,add_to_cart,
5891,4320,add_to_cart,
2317,1973,purchase,3.0
9751,3669,add_to_cart,
7406,4547,purchase,4.0
722,936,add_to_cart,
3192,2194,purchase,5.0
6573,1411,view,
9415,4667,purchase,2.0
9568,4992,purchase,1.0
915,2527,purchase,4.0
9650,4720,purchase,4.0
7997,4446,purchase,2.0
417,1112,add_to_cart,
5525,4937,purchase,4.0
2347,1126,view,
9422,392,purchase,1.0
7928,101,purchase,1.0
6394,2242,view,
1605,3160,view,
8815,535,view,
8966,757,view,
3599,1859,view,
5966,4702,purchase,2.0
452,1472,add_to_cart,
4828,889,purchase,2.0
8746,1016,purchase,3.0
9017,2956,view,
7535,677,view,
8018,2282,purchase,3.0
2137,1656,view,
8953,2967,view,
8161,3550,purchase,5.0
1720,51,purchase,2.0
3560,4069,add_to_cart,
1571,3438,view,
7181,4846,add_to_cart,
7390,123,view,
3085,1485,purchase,4.0
7473,3617,view,
6166,1647,view,
5702,4684,add_to_cart,
3219,2679,view,
2626,4917,add_to_cart,
8208,4735,purchase,4.0
7750,3238,view,
7805,1027,add_to_cart,
5061,3663,view,
7286,955,add_to_cart,
9044,1803,add_to_cart,
1513,2584,add_to_cart,
7544,3131,add_to_cart,
1057,3722,add_to_cart,
9292,1478,purchase,1.0
7003,4327,add_to_cart,
9008,2588,add_to_cart,
3435,4973,purchase,4.0
2842,4012,view,
31,1037,add_to_cart,
9754,3333,add_to_cart,
5525,570,purchase,1.0
7248,1983,view,
52,2871,view,
2369,327,view,
7231,4884,add_to_cart,
1823,4290,add_to_cart,
4267,1602,purchase,4.0
1216,4153,add_to_cart,
3516,3709,add_to_cart,
5593,1474,purchase,5.0
5210,4147,add_to_cart,
2152,3524,view,
6239,848,add_to_cart,
9670,3918,add_to_cart,
8511,2034,purchase,1.0
7850,1665,add_to_cart,
5156,946,view,
5765,2839,view,
2866,1074,view,
1406,2136,view,
323,4825,add_to_cart,
5917,4996,add_to_cart,
5775,2609,add_to_cart,
9473,1718,add_to_cart,
1491,4581,view,
6419,2410,view,
1870,486,add_to_cart,
1426,2856,view,
4139,471,view,
8323,3318,add_to_cart,
3767,3347,purchase,5.0
2151,2037,view,
9331,1733,add_to_cart,
2518,4178,add_to_cart,
5639,2582,view,
2914,2386,add_to_cart,
8062,1278,add_to_cart,
492,1205,purchase,3.0
4865,815,purchase,5.0
4382,3145,view,
1904,1564,purchase,1.0
2844,1208,purchase,3.0
3806,2959,add_to_cart,
2725,831,purchase,2.0
4194,191,purchase,5.0
2088,4383,add_to_cart,
8265,4744,purchase,4.0
2834,862,view,
7752,1648,view,
7271,2483,view,
6923,3561,view,
253,1059,purchase,3.0
7589,4923,add_to_cart,
84,1876,view,
5366,4888,add_to_cart,
9557,2695,view,
6193,3073,add_to_cart,
7237,1526,purchase,1.0
1914,3813,purchase,4.0
3674,2579,view,
6143,3996,add_to_cart,
5787,2090,view,
8252,2807,add_to_cart,
9957,1386,view,
9408,809,add_to_cart,
7584,421,purchase,1.0
954,2462,purchase,2.0
4435,3258,view,
1178,3765,add_to_cart,
1199,1059,add_to_cart,
1309,1288,add_to_cart,
2143,446,purchase,4.0
8172,1434,view,
1766,150,add_to_cart,
1829,477,add_to_cart,
312,249,purchase,4.0
6684,3671,add_to_cart,
451,364,add_to_cart,
5747,2001,add_to_cart,
5368,4634,view,
3781,3461,add_to_cart,
5625,342,add_to_cart,
7227,777,view,
3849,3870,add_to_cart,
6404,3764,view,
6063,2595,view,
1184,4520,add_to_cart,
5063,1368,view,
2976,1107,add_to_cart,
4797,71,purchase,3.0
4008,1801,purchase,4.0
2943,2715,add_to_cart,
3309,1914,view,
1869,1280,view,
9324,624,purchase,4.0
1738,4359,add_to_cart,
6657,1791,view,
2370,3370,purchase,5.0
5245,2967,view,
1866,3812,view,
5925,3866,view,
3904,2575,add_to_cart,
8771,2126,add_to_cart,
2421,400,purchase,4.0
9348,2913,view,
5659,4584,add_to_cart,
9403,2303,purchase,2.0
6534,1452,view,
6933,263,purchase,1.0
1007,520,add_to_cart,
7787,2407,purchase,3.0
8257,4107,view,
9858,3145,view,
6149,459,view,
5098,644,add_to_cart,
4229,447,view,
9659,3261,purchase,5.0
3641,4193,add_to_cart,
5046,1376,view,
1531,166,view,
5469,4179,view,
3372,2794,add_to_cart,
6665,4814,add_to_cart,
5040,670,view,
2789,2629,view,
2834,628,add_to_cart,
7889,1892,view,
8923,3104,purchase,1.0
9001,3729,purchase,2.0
2732,1520,view,
460,713,add_to_cart,
5410,3802,add_to_cart,
9922,520,add_to_cart,
7381,2543,add_to_cart,
4224,2689,purchase,4.0
6468,1511,add_to_cart,
2963,3692,view,
5633,2851,purchase,4.0
6239,1966,purchase,2.0
8476,737,purchase,3.0
5232,3404,add_to_cart,
5864,3236,purchase,1.0
3090,1486,purchase,4.0
6975,162,add_to_cart,
6058,4994,view,
7720,3882,add_to_cart,
4317,4052,view,
6827,187,add_to_cart,
5316,3683,view,
9318,816,view,
7307,4929,add_to_cart,
9618,409,add_to_cart,
7451,45,view,
8284,1183,purchase,4.0
8461,4420,purchase,3.0
7764,2020,view,
9564,830,add_to_cart,
1146,2089,add_to_cart,
2531,2525,purchase,5.0
2091,3222,add_to_cart,
4258,2076,add_to_cart,
6474,3110,add_to_cart,
3102,2016,add_to_cart,
1378,1382,purchase,1.0
4759,2616,add_to_cart,
4556,3490,view,
9043,2978,view,
1741,198,purchase,5.0
6186,4969,purchase,3.0
332,4081,add_to_cart,
6184,4529,add_to_cart,
3360,1118,purchase,4.0
1114,970,add_to_cart,
3473,3281,purchase,5.0
6050,4842,view,
5237,2116,add_to_cart,
5196,629,view,
8691,4110,purchase,3.0
8134,4365,view,
5252,3690,purchase,5.0
4002,2033,purchase,4.0
6405,3919,view,
597,4046,add_to_cart,
3070,3524,purchase,5.0
5700,3115,purchase,3.0
8236,2788,add_to_cart,
2040,1316,view,
5059,3843,view,
7744,1599,purchase,1.0
7832,2296,view,
6654,4203,purchase,1.0
1637,997,purchase,4.0
6624,2207,purchase,3.0
384,3627,view,
350,4831,view,
2013,2484,view,
6396,3435,purchase,4.0
4125,1691,view,
4568,4076,view,
3869,3466,purchase,1.0
2291,309,add_to_cart,
9494,4151,add_to_cart,
6351,4391,add_to_cart,
7061,3978,purchase,1.0
8388,1828,add_to_cart,
2334,674,purchase,3.0
1340,62,purchase,2.0
7105,129,view,
9382,1495,purchase,1.0
464,4380,purchase,1.0
9406,844,add_to_cart,
3064,4343,add_to_cart,
323,294,add_to_cart,
8699,3804,purchase,5.0
1891,1521,view,
3792,1245,view,
8127,137,add_to_cart,
8679,3042,view,
3371,2599,add_to_cart,
8455,2882,purchase,4.0
8119,3732,add_to_cart,
2967,1756,view,
2371,752,add_to_cart,
840,3290,add_to_cart,
5886,1265,view,
6119,2040,view,
5650,29,add_to_cart,
5575,4359,view,
3982,230,purchase,2.0
8961,474,purchase,4.0
2667,3786,purchase,3.0
7336,1980,purchase,3.0
9584,1659,view,
5045,435,purchase,1.0
6479,2253,add_to_cart,
1636,9,add_to_cart,
4302,2041,view,
5322,101,add_to_cart,
6190,2268,purchase,3.0
962,174,purchase,4.0
9562,4740,view,
1037,1405,purchase,4.0
7649,2403,view,
1514,4280,purchase,3.0
3501,2810,purchase,5.0
6336,2336,purchase,5.0
3242,2736,add_to_cart,
8624,4399,purchase,1.0
4758,47,view,
8579,2307,add_to_cart,
6325,1779,add_to_cart,
7778,2059,purchase,5.0
4446,268,view,
2386,4967,view,
4022,456,view,
4550,851,purchase,2.0
3981,1004,view,
1328,3652,add_to_cart,
6215,2322,view,
2699,3505,view,
8358,3372,add_to_cart,
8358,3962,purchase,5.0
3198,3540,purchase,5.0
9097,4180,view,
343,638,purchase,2.0
7055,4630,view,
2692,2106,add_to_cart,
4870,1791,add_to_cart,
2871,3682,add_to_cart,
5041,2678,add_to_cart,
7016,879,view,
5967,2418,add_to_cart,
4429,1688,add_to_cart,
8005,716,purchase,5.0
658,3218,add_to_cart,
2078,2151,purchase,2.0
5535,1153,view,
7580,2585,purchase,4.0
5147,2389,purchase,4.0
6695,774,purchase,4.0
9544,3866,view,
7795,2124,add_to_cart,
8504,4649,view,
7489,4829,view,
7444,2011,add_to_cart,
6800,517,purchase,5.0
7822,1071,purchase,3.0
1907,2112,view,
5227,1750,view,
1631,2924,view,
7635,18,purchase,3.0
660,1701,view,
8446,3925,purchase,3.0
3201,4313,view,
1000,888,view,
9047,1940,purchase,2.0
3825,3049,purchase,2.0
5750,3766,add_to_cart,
134,2932,add_to_cart,
6884,2036,purchase,3.0
1934,4608,add_to_cart,
5292,808,view,
4216,160,add_to_cart,
8368,2900,add_to_cart,
7439,1357,view,
5337,3192,view,
5124,3923,purchase,5.0
4995,4868,purchase,1.0
8399,2150,view,
5475,3046,purchase,4.0
9596,911,purchase,1.0
8673,1256,view,
5993,3424,add_to_cart,
5866,4223,view,
2224,4711,add_to_cart,
3742,3485,purchase,4.0
8488,2402,purchase,5.0
6713,2606,view,
3212,328,purchase,5.0
5585,1679,view,
2111,1194,purchase,4.0
3784,4473,purchase,5.0
4964,1962,add_to_cart,
693,1847,add_to_cart,
6799,4070,purchase,5.0
7159,2949,view,
7360,3730,add_to_cart,
7020,1012,view,
3043,3144,view,
4615,3026,add_to_cart,
489,2591,purchase,4.0
7123,4393,add_to_cart,
3912,2252,view,
4078,2076,view,
3464,2178,view,
8,1513,view,
4194,95,add_to_cart,
5138,245,add_to_cart,
5815,3442,purchase,5.0
6314,272,view,
912,1834,purchase,1.0
2980,579,view,
8968,351,view,
8965,3849,purchase,3.0
2784,4433,add_to_cart,
6997,256,view,
9697,2382,purchase,5.0
7251,3649,view,
5395,1913,purchase,1.0
3888,2061,purchase,1.0
6361,1268,view,
3754,4710,purchase,4.0
4666,3212,view,
622,2607,purchase,4.0
5321,4450,purchase,5.0
1326,3167,add_to_cart,
8025,4683,view,
609,3428,view,
9455,3392,purchase,5.0
313,2293,view,
7350,3177,view,
8,4803,add_to_cart,
6683,1081,purchase,4.0
5707,3284,purchase,3.0
5216,2795,view,
3065,1187,purchase,1.0
9316,1507,purchase,4.0
4897,1600,purchase,2.0
1351,1553,view,
9948,2657,purchase,5.0
8983,3152,purchase,3.0
6274,4941,add_to_cart,
792,4115,purchase,3.0
2718,23,view,
1268,4329,view,
6580,369,add_to_cart,
8538,1734,purchase,3.0
6322,1653,view,
7409,1148,view,
1292,2462,view,
4645,4178,add_to_cart,
7482,809,add_to_cart,
3613,4853,purchase,1.0
45,2040,purchase,1.0
4345,4804,view,
2823,3100,add_to_cart,
6046,1343,purchase,2.0
1037,1372,view,
2293,2530,purchase,3.0
4848,4257,purchase,3.0
9890,3977,view,
6958,312,purchase,5.0
2561,2640,purchase,5.0
1613,3629,add_to_cart,
3695,2505,purchase,1.0
2999,1139,purchase,3.0
6370,4531,purchase,3.0
7442,4620,purchase,5.0
7553,1254,view,
3767,3905,purchase,1.0
9475,2101,add_to_cart,
3336,3653,add_to_cart,
5473,1053,purchase,3.0
5601,2051,view,
9612,4717,add_to_cart,
6867,218,view,
6387,252,add_to_cart,
6113,2484,view,
1221,4571,purchase,2.0
1875,2141,purchase,1.0
8540,3863,add_to_cart,
738,926,add_to_cart,
3500,1022,view,
594,1575,purchase,1.0
1332,2204,add_to_cart,
6820,681,add_to_cart,
5851,4018,purchase,5.0
6325,3782,purchase,3.0
2447,4237,purchase,4.0
6648,1749,view,
9902,2599,view,
167,29,view,
1124,1182,add_to_cart,
2374,2129,view,
7460,4068,view,
5643,4394,view,
721,607,purchase,5.0
4735,2068,add_to_cart,
5802,4103,purchase,3.0
2376,1921,add_to_cart,
1048,996,add_to_cart,
2808,4996,add_to_cart,
5222,3183,add_to_cart,
7038,783,view,
344,3692,purchase,3.0
1469,1240,view,
7638,4885,purchase,5.0
9065,2235,purchase,5.0
6596,2860,purchase,2.0
8111,2645,view,
8643,827,view,
8279,2636,add_to_cart,
4750,4580,view,
7463,290,purchase,2.0
3071,3152,add_to_cart,
8375,1035,view,
4334,382,add_to_cart,
1308,1660,purchase,2.0
1866,4085,view,
8029,2816,view,
8800,3382,view,
3832,3916,purchase,3.0
3633,1375,add_to_cart,
1078,4855,purchase,4.0
2802,2550,add_to_cart,
837,465,purchase,1.0
7782,126,purchase,4.0
7628,457,purchase,5.0
5420,2144,view,
9138,4311,view,
4752,3106,add_to_cart,
3693,623,add_to_cart,
7195,3286,add_to_cart,
9626,1417,view,
5265,4619,view,
1658,4540,view,
8326,1542,purchase,2.0
4629,2920,purchase,2.0
2793,4158,purchase,4.0
5916,1870,view,
4602,3463,purchase,3.0
9945,4739,purchase,3.0
1304,278,purchase,1.0
484,410,purchase,5.0
4184,4934,add_to_cart,
2806,3871,purchase,4.0
6202,975,purchase,4.0
3783,2942,purchase,5.0
6815,3027,purchase,2.0
2839,812,add_to_cart,
6257,4918,add_to_cart,
1867,3997,purchase,3.0
288,4495,purchase,4.0
6791,1381,view,
6128,3811,add_to_cart,
2571,3442,purchase,5.0
724,4798,view,
3709,1721,view,
1152,467,add_to_cart,
3410,3756,view,
3308,2400,view,
2253,1699,add_to_cart,
2350,1847,add_to_cart,
5272,4690,add_to_cart,
5888,2185,view,
9074,4764,add_to_cart,
6704,2195,purchase,1.0
793,458,view,
1968,2704,add_to_cart,
1400,4998,view,
614,2180,view,
2393,2658,view,
4517,1800,purchase,1.0
9461,1077,view,
1864,2483,view,
2563,4801,add_to_cart,
4917,3386,add_to_cart,
3152,2271,view,
1088,4001,add_to_cart,
3720,908,view,
4720,894,view,
3662,502,view,
7039,2761,view,
3141,254,add_to_cart,
756,2809,add_to_cart,
6152,830,add_to_cart,
4982,4453,view,
2211,3528,purchase,5.0
7783,1924,purchase,5.0
1070,4318,view,
8055,2579,purchase,5.0
1428,1315,view,
3477,1121,add_to_cart,
2711,931,view,
6802,1441,view,
2132,912,purchase,2.0
8643,3325,purchase,1.0
8804,2129,view,
7266,473,add_to_cart,
4245,3825,purchase,5.0
4064,3571,view,
6333,29,purchase,2.0
6684,2962,view,
5366,2677,view,
8803,2918,view,
6427,3753,purchase,4.0
8965,1388,add_to_cart,
2911,2368,add_to_cart,
3134,751,purchase,3.0
119,320,view,
6378,752,purchase,2.0
5767,2989,add_to_cart,
6941,4006,view,
1811,958,purchase,3.0
710,3553,add_to_cart,
5713,1946,purchase,1.0
6306,244,add_to_cart,
2411,1330,view,
5027,642,purchase,1.0
7146,3396,view,
7486,1054,add_to_cart,
6393,2711,view,
403,1270,view,
8170,2459,purchase,4.0
8223,846,view,
3065,3079,view,
8099,4931,add_to_cart,
6303,4183,add_to_cart,
3695,2672,add_to_cart,
7077,3102,purchase,4.0
6121,4589,view,
9782,4791,purchase,3.0
6989,2817,add_to_cart,
8582,4559,add_to_cart,
5335,3640,add_to_cart,
8128,4964,view,
4382,3347,add_to_cart,
6325,4258,view,
7990,2428,view,
1921,3040,add_to_cart,
3469,1075,add_to_cart,
613,2248,add_to_cart,
4718,2568,add_to_cart,
7,4242,purchase,2.0
38,4973,add_to_cart,
9770,3314,add_to_cart,
9613,3712,purchase,5.0
746,163,purchase,1.0
7549,4978,purchase,2.0
889,2549,add_to_cart,
8705,2887,add_to_cart,
3755,1401,purchase,1.0
256,203,add_to_cart,
8948,4949,view,
6077,2810,view,
1731,4387,purchase,1.0
6326,405,view,
4206,2169,purchase,4.0
5619,4215,add_to_cart,
5211,1716,add_to_cart,
9022,4899,add_to_cart,
5464,4188,purchase,3.0
2043,1428,purchase,3.0
4743,2261,add_to_cart,
8074,935,view,
8498,2361,purchase,5.0
8757,722,add_to_cart,
862,3454,view,
3781,3517,view,
8507,480,add_to_cart,
6806,3201,add_to_cart,
3786,738,purchase,1.0
369,2733,view,
8164,2399,add_to_cart,
9117,3415,view,
1205,4481,purchase,1.0
8118,1816,add_to_cart,
3365,4253,add_to_cart,
9532,123,purchase,2.0
1359,4595,purchase,1.0
1902,3693,view,
8233,3603,view,
3867,3869,purchase,5.0
2747,1199,add_to_cart,
7140,2915,view,
6590,2321,view,
9101,2895,add_to_cart,
559,2696,purchase,3.0
7543,667,purchase,5.0
9454,2199,add_to_cart,
5975,2683,purchase,1.0
4441,3962,purchase,3.0
6020,3066,view,
1093,4198,purchase,1.0
719,2316,add_to_cart,
7958,2649,purchase,3.0
2103,2722,view,
9686,3289,purchase,4.0
7835,2751,purchase,5.0
6287,4558,view,
1668,2305,add_to_cart,
5682,1156,view,
3800,1905,view,
850,834,add_to_cart,
8739,1273,add_to_cart,
9880,3231,add_to_cart,
1318,1893,add_to_cart,
4734,1170,purchase,1.0
471,1493,view,
5596,53,view,
6045,15,purchase,2.0
7399,984,add_to_cart,
6539,1278,purchase,2.0
117,4925,purchase,3.0
2806,3270,add_to_cart,
6579,3026,add_to_cart,
6967,1732,purchase,1.0
6253,966,purchase,5.0
8458,3721,add_to_cart,
4851,598,view,
7366,1374,purchase,3.0
3296,1212,purchase,4.0
112,2090,purchase,2.0
9943,3020,add_to_cart,
8901,4559,add_to_cart,
117,1686,purchase,4.0
4318,1563,purchase,4.0
7611,4547,add_to_cart,
5523,2461,view,
540,4471,add_to_cart,
118,2472,purchase,1.0
4700,1424,view,
447,631,view,
9098,1861,view,
8210,2483,view,
8152,2309,add_to_cart,
7067,1973,view,
1200,2645,view,
2265,2881,purchase,5.0
9578,1913,purchase,3.0
653,3250,add_to_cart,
7425,4618,add_to_cart,
5388,4294,view,
4359,2679,purchase,3.0
473,1834,view,
7146,2726,view,
7936,2381,purchase,3.0
7475,3182,view,
4502,4760,add_to_cart,
5624,2228,purchase,3.0
7876,2267,add_to_cart,
302,1704,purchase,4.0
2812,4353,view,
7497,770,view,
8228,2049,view,
609,677,purchase,2.0
321,3823,view,
908,4141,view,
5610,2129,purchase,4.0
9096,3228,add_to_cart,
1116,1901,view,
695,3478,add_to_cart,
2850,609,view,
3923,633,purchase,4.0
5201,3718,add_to_cart,
1441,1979,purchase,4.0
3919,1729,purchase,5.0
8250,1484,purchase,2.0
9664,3341,purchase,1.0
7330,3367,add_to_cart,
8499,3101,purchase,1.0
5000,2151,view,
2083,4899,add_to_cart,
8780,4233,add_to_cart,
8942,2423,purchase,2.0
2366,1351,add_to_cart,
9330,3811,view,
3634,2263,add_to_cart,
9525,105,add_to_cart,
2104,560,purchase,2.0
33,1431,add_to_cart,
7942,3135,add_to_cart,
2757,2059,purchase,4.0
5472,2876,purchase,4.0
710,2475,view,
6777,677,add_to_cart,
7154,1834,purchase,1.0
8332,4712,add_to_cart,
4931,4666,purchase,5.0
5225,1857,purchase,5.0
5917,3454,add_to_cart,
7679,840,view,
3791,866,add_to_cart,
1762,3723,view,
371,815,add_to_cart,
9738,1530,purchase,1.0
1990,4439,view,
167,4263,view,
4751,3566,view,
2106,4021,add_to_cart,
3849,2358,add_to_cart,
4749,2472,view,
2946,3682,add_to_cart,
7841,108,purchase,3.0
9550,28,view,
6265,2189,view,
4175,4534,purchase,1.0
3127,1402,add_to_cart,
4102,1344,add_to_cart,
2490,1690,view,
67,848,add_to_cart,
8222,2222,purchase,1.0
2929,686,add_to_cart,
7920,16,add_to_cart,
6043,4334,add_to_cart,
1587,1468,view,
2327,165,add_to_cart,
8856,1064,purchase,3.0
6620,4767,purchase,2.0
8586,2502,add_to_cart,
5139,1741,view,
8147,1736,purchase,4.0
340,3991,add_to_cart,
3968,4358,add_to_cart,
5857,855,view,
1939,1459,purchase,2.0
6060,2587,view,
9995,3776,view,
7597,18,add_to_cart,
1824,1042,view,
2727,793,view,
9218,4112,add_to_cart,
6938,3974,add_to_cart,
7034,2419,view,
7148,1280,view,
3905,4867,purchase,4.0
3566,1079,view,
8339,3591,purchase,5.0
2428,232,view,
4719,1789,add_to_cart,
1653,783,view,
6712,2392,add_to_cart,
5786,4118,purchase,4.0
2286,3015,view,
4646,4854,view,
3054,2559,add_to_cart,
4766,4314,view,
4472,2274,purchase,2.0
22,1040,add_to_cart,
4053,3918,view,
3114,2669,add_to_cart,
9405,2671,add_to_cart,
814,873,purchase,3.0
7377,1007,add_to_cart,
3723,2643,purchase,5.0
8707,1343,add_to_cart,
5424,2594,add_to_cart,
1450,4125,add_to_cart,
5372,966,purchase,5.0
7916,694,purchase,5.0
2827,3214,add_to_cart,
6249,4412,view,
2709,4777,view,
4182,2001,purchase,3.0
1131,128,purchase,3.0
2380,1230,add_to_cart,
5057,1082,view,
3854,4127,purchase,2.0
5196,1705,add_to_cart,
4170,2034,add_to_cart,
3682,434,add_to_cart,
9297,3934,purchase,3.0
1890,4475,add_to_cart,
9381,199,purchase,1.0
9123,4153,view,
7324,4711,add_to_cart,
8133,97,add_to_cart,
2462,3266,add_to_cart,
8280,1524,add_to_cart,
9970,1988,add_to_cart,
9285,2250,add_to_cart,
3824,1125,add_to_cart,
9597,903,view,
2739,3650,purchase,4.0
6782,1447,add_to_cart,
5375,2594,view,
9741,1400,view,
5421,91,view,
9400,313,view,
7359,2557,purchase,3.0
6270,1129,add_to_cart,
6046,923,view,
3433,1920,purchase,4.0
2251,4152,purchase,4.0
6725,3102,add_to_cart,
6674,818,add_to_cart,
3089,2787,add_to_cart,
1646,2543,purchase,3.0
1933,1361,view,
6566,2324,purchase,1.0
3698,130,purchase,4.0
8612,2457,view,
3477,4825,view,
1594,245,view,
6373,1288,view,
3651,199,purchase,2.0
3287,3897,purchase,5.0
4115,4182,view,
3930,4807,view,
1430,217,add_to_cart,
9065,1316,purchase,2.0
8857,4729,view,
8622,101,purchase,4.0
5712,840,view,
115,4281,purchase,1.0
2291,4840,view,
7885,3990,add_to_cart,
355,3625,view,
214,3041,view,
2879,832,add_to_cart,
6589,1298,add_to_cart,
9435,3233,purchase,2.0
7744,81,add_to_cart,
6325,4069,purchase,5.0
1296,1567,add_to_cart,
4761,51,view,
9894,2853,purchase,5.0
4643,1703,purchase,3.0
4508,4446,view,
3290,1284,view,
5747,1787,purchase,5.0
3056,2613,add_to_cart,
7690,2019,purchase,5.0
3127,4279,view,
9961,4325,add_to_cart,
6210,2683,purchase,2.0
3412,3772,add_to_cart,
2427,2177,purchase,5.0
4232,4182,view,
8398,4658,view,
5066,3808,add_to_cart,
5932,1715,view,
5377,1126,purchase,4.0
5755,2016,add_to_cart,
6452,5,add_to_cart,
1289,1600,add_to_cart,
6303,2819,purchase,2.0
2929,4696,purchase,2.0
9797,395,add_to_cart,
6279,417,purchase,3.0
6662,3383,purchase,2.0
1254,1181,view,
9068,4205,add_to_cart,
3637,2564,add_to_cart,
7022,4437,view,
3473,2573,view,
941,2627,view,
9540,4905,view,
5143,1291,purchase,4.0
8201,2109,add_to_cart,
1659,2130,add_to_cart,
5662,2432,add_to_cart,
2167,4714,view,
1319,1587,add_to_cart,
4401,4148,purchase,2.0
9523,1390,add_to_cart,
4706,4168,view,
7375,1355,add_to_cart,
8012,1274,view,
7601,2115,view,
5956,1787,purchase,5.0
238,2175,purchase,5.0
2755,4088,purchase,5.0
8576,3141,add_to_cart,
5294,3110,view,
1147,546,purchase,4.0
2167,2671,add_to_cart,
5447,4084,purchase,5.0
4909,3261,add_to_cart,
2766,848,view,
7167,4686,add_to_cart,
7902,4464,purchase,1.0
4049,2886,add_to_cart,
7848,402,add_to_cart,
5307,859,add_to_cart,
7758,2971,purchase,4.0
7636,4283,view,
9771,4909,purchase,3.0
223,4953,view,
9953,3051,purchase,4.0
1887,3112,view,
8067,957,view,
1841,1941,add_to_cart,
9053,2791,purchase,3.0
4203,1885,view,
8195,3169,add_to_cart,
7218,233,view,
5214,758,view,
6739,3174,purchase,4.0
7870,3725,purchase,3.0
7558,1478,add_to_cart,
6256,4544,purchase,2.0
4319,2749,purchase,5.0
5604,2046,view,
8632,3405,purchase,3.0
8791,2123,purchase,3.0
