Product_ID,Product_Name,Category,Price,Avg_Rating
3783,Electronics_3783,Electronics,34.82,2.41
3784,Books_3784,Books,971.12,4.91
3785,Home_3785,Home,127.02,1.16
3786,Beauty_3786,Beauty,294.14,4.93
3787,Beauty_3787,Beauty,89.41,1.94
3788,Electronics_3788,Electronics,973.42,1.4
3789,Electronics_3789,Electronics,918.89,1.99
3790,Home_3790,Home,698.52,4.47
3791,Home_3791,Home,977.12,4.46
3792,Toys_3792,Toys,363.75,4.37
3793,Home_3793,Home,546.68,2.0
3794,Electronics_3794,Electronics,454.44,4.18
3795,Toys_3795,Toys,418.29,4.75
3796,Beauty_3796,Beauty,956.9,4.94
3797,Groceries_3797,Groceries,772.59,2.45
3798,Jewelry_3798,Jewelry,66.97,2.48
3799,Groceries_3799,Groceries,403.71,1.92
3800,Jewelry_3800,Jewelry,467.06,1.49
3801,Groceries_3801,Groceries,211.02,4.65
3802,Clothing_3802,Clothing,328.43,4.3
3803,Jewelry_3803,Jewelry,849.99,3.08
3804,Toys_3804,Toys,245.99,3.17
3805,Automotive_3805,Automotive,303.57,4.34
3806,Electronics_3806,Electronics,906.23,4.08
3807,Music_3807,Music,370.71,3.96
3808,Electronics_3808,Electronics,890.23,1.7
3809,Electronics_3809,Electronics,630.89,2.87
3810,Home_3810,Home,701.21,3.4
3811,Toys_3811,Toys,195.77,3.74
3812,Sports_3812,Sports,659.66,3.63
3813,Sports_3813,Sports,98.87,4.57
3814,Books_3814,Books,643.21,1.89
3815,Home_3815,Home,622.95,4.19
3816,Music_3816,Music,424.53,2.37
3817,Sports_3817,Sports,13.11,4.19
3818,Electronics_3818,Electronics,666.13,2.15
3819,Books_3819,Books,768.13,4.7
3820,Books_3820,Books,904.38,2.9
3821,Toys_3821,Toys,893.72,2.33
3822,Electronics_3822,Electronics,113.64,3.93
3823,Jewelry_3823,Jewelry,517.72,4.69
3824,Groceries_3824,Groceries,182.19,1.52
3825,Beauty_3825,Beauty,7.8,4.48
3826,Beauty_3826,Beauty,364.44,1.27
3827,Books_3827,Books,61.4,4.11
3828,Jewelry_3828,Jewelry,488.99,2.16
3829,Books_3829,Books,807.77,2.77
3830,Home_3830,Home,495.87,3.37
3831,Groceries_3831,Groceries,184.77,1.39
3832,Home_3832,Home,865.31,2.04
3833,Clothing_3833,Clothing,440.4,2.69
3834,Home_3834,Home,592.96,3.05
3835,Clothing_3835,Clothing,304.04,2.01
3836,Music_3836,Music,359.26,1.36
3837,Books_3837,Books,699.6,4.78
3838,Toys_3838,Toys,160.64,4.78
3839,Electronics_3839,Electronics,143.52,4.68
3840,Music_3840,Music,541.59,2.44
3841,Electronics_3841,Electronics,197.89,1.67
3842,Automotive_3842,Automotive,188.95,4.92
3843,Jewelry_3843,Jewelry,943.4,3.26
3844,Electronics_3844,Electronics,477.81,4.08
3845,Groceries_3845,Groceries,632.44,3.8
3846,Automotive_3846,Automotive,123.53,3.39
3847,Jewelry_3847,Jewelry,742.83,4.44
3848,Electronics_3848,Electronics,826.28,3.92
3849,Electronics_3849,Electronics,35.96,4.31
3850,Clothing_3850,Clothing,612.91,2.71
3851,Electronics_3851,Electronics,308.94,3.3
3852,Sports_3852,Sports,778.79,3.71
3853,Electronics_3853,Electronics,890.79,1.17
3854,Toys_3854,Toys,494.57,1.08
3855,Books_3855,Books,273.61,3.9
3856,Sports_3856,Sports,855.43,3.01
3857,Home_3857,Home,819.64,1.3
3858,Automotive_3858,Automotive,352.01,4.84
3859,Books_3859,Books,283.58,4.37
3860,Groceries_3860,Groceries,566.52,3.15
3861,Jewelry_3861,Jewelry,364.28,2.17
3862,Jewelry_3862,Jewelry,253.35,1.51
3863,Electronics_3863,Electronics,557.33,4.42
3864,Music_3864,Music,449.89,4.2
3865,Groceries_3865,Groceries,568.07,1.75
3866,Home_3866,Home,269.16,2.84
3867,Jewelry_3867,Jewelry,645.95,1.34
3868,Groceries_3868,Groceries,429.0,4.82
3869,Toys_3869,Toys,660.05,1.46
3870,Toys_3870,Toys,987.87,3.83
3871,Automotive_3871,Automotive,297.58,4.03
3872,Electronics_3872,Electronics,836.83,1.43
3873,Toys_3873,Toys,61.19,1.94
3874,Clothing_3874,Clothing,865.84,1.06
3875,Beauty_3875,Beauty,945.11,3.32
3876,Automotive_3876,Automotive,50.91,4.4
3877,Books_3877,Books,129.24,1.52
3878,Clothing_3878,Clothing,32.39,4.26
3879,Music_3879,Music,706.05,1.29
3880,Groceries_3880,Groceries,312.2,1.99
3881,Toys_3881,Toys,546.66,3.59
3882,Beauty_3882,Beauty,310.41,2.25
3883,Toys_3883,Toys,660.53,4.29
3884,Electronics_3884,Electronics,546.48,4.79
3885,Clothing_3885,Clothing,527.27,4.36
3886,Beauty_3886,Beauty,109.54,2.7
3887,Automotive_3887,Automotive,340.55,4.48
3888,Books_3888,Books,716.61,3.88
3889,Books_3889,Books,700.0,4.55
3890,Beauty_3890,Beauty,472.24,2.79
3891,Electronics_3891,Electronics,94.69,1.41
3892,Clothing_3892,Clothing,228.22,3.86
3893,Music_3893,Music,722.8,1.82
3894,Books_3894,Books,212.54,2.12
3895,Beauty_3895,Beauty,182.51,4.8
3896,Toys_3896,Toys,540.46,3.8
3897,Groceries_3897,Groceries,281.56,1.06
3898,Groceries_3898,Groceries,357.09,1.26
3899,Toys_3899,Toys,810.28,2.77
3900,Electronics_3900,Electronics,901.89,3.73
3901,Clothing_3901,Clothing,741.92,3.87
3902,Groceries_3902,Groceries,654.15,3.15
3903,Toys_3903,Toys,837.89,2.92
3904,Home_3904,Home,505.3,3.64
3905,Groceries_3905,Groceries,847.22,1.72
3906,Groceries_3906,Groceries,349.67,2.61
3907,Home_3907,Home,766.73,3.98
3908,Toys_3908,Toys,227.4,1.44
3909,Groceries_3909,Groceries,757.5,3.92
3910,Electronics_3910,Electronics,250.41,4.96
3911,Books_3911,Books,916.75,1.1
3912,Books_3912,Books,515.53,4.29
3913,Books_3913,Books,877.03,3.37
3914,Groceries_3914,Groceries,584.13,1.14
3915,Sports_3915,Sports,323.28,1.58
3916,Jewelry_3916,Jewelry,869.56,2.61
3917,Jewelry_3917,Jewelry,189.71,3.05
3918,Home_3918,Home,31.23,1.62
3919,Music_3919,Music,235.26,1.45
3920,Beauty_3920,Beauty,513.99,2.37
3921,Beauty_3921,Beauty,563.27,3.97
3922,Books_3922,Books,666.11,4.2
3923,Home_3923,Home,485.65,4.35
3924,Groceries_3924,Groceries,848.52,2.8
3925,Toys_3925,Toys,721.98,3.27
3926,Electronics_3926,Electronics,65.79,4.67
3927,Electronics_3927,Electronics,583.3,4.24
3928,Beauty_3928,Beauty,711.04,3.08
3929,Music_3929,Music,955.09,4.96
3930,Automotive_3930,Automotive,725.58,1.98
3931,Jewelry_3931,Jewelry,133.03,3.44
3932,Automotive_3932,Automotive,334.7,1.07
3933,Toys_3933,Toys,539.73,1.43
3934,Music_3934,Music,712.26,4.32
3935,Home_3935,Home,843.17,3.58
3936,Sports_3936,Sports,145.74,4.13
3937,Beauty_3937,Beauty,688.18,4.07
3938,Beauty_3938,Beauty,742.16,4.28
3939,Electronics_3939,Electronics,734.28,2.77
3940,Jewelry_3940,Jewelry,220.83,4.91
3941,Books_3941,Books,171.6,2.47
3942,Automotive_3942,Automotive,677.95,1.43
3943,Books_3943,Books,850.3,1.62
3944,Groceries_3944,Groceries,769.0,4.97
3945,Music_3945,Music,975.41,3.92
3946,Beauty_3946,Beauty,603.3,4.25
3947,Beauty_3947,Beauty,546.73,2.17
3948,Toys_3948,Toys,436.02,1.46
3949,Music_3949,Music,749.06,4.79
3950,Jewelry_3950,Jewelry,183.17,4.93
3951,Toys_3951,Toys,836.1,1.63
3952,Jewelry_3952,Jewelry,287.62,3.49
3953,Toys_3953,Toys,609.25,1.85
3954,Groceries_3954,Groceries,977.55,3.09
3955,Sports_3955,Sports,147.86,3.49
3956,Groceries_3956,Groceries,614.84,4.35
3957,Electronics_3957,Electronics,39.73,3.12
3958,Automotive_3958,Automotive,969.34,3.14
3959,Clothing_3959,Clothing,108.32,2.6
3960,Jewelry_3960,Jewelry,655.61,4.53
3961,Electronics_3961,Electronics,525.08,3.09
3962,Sports_3962,Sports,980.64,1.39
3963,Electronics_3963,Electronics,370.72,2.51
3964,Electronics_3964,Electronics,947.32,3.02
3965,Jewelry_3965,Jewelry,231.54,2.92
3966,Beauty_3966,Beauty,87.45,2.71
3967,Automotive_3967,Automotive,160.71,2.14
3968,Jewelry_3968,Jewelry,306.83,4.61
3969,Clothing_3969,Clothing,747.45,1.8
3970,Clothing_3970,Clothing,123.36,3.93
3971,Automotive_3971,Automotive,770.28,3.47
3972,Home_3972,Home,23.78,4.32
3973,Books_3973,Books,880.48,2.42
3974,Jewelry_3974,Jewelry,720.2,3.1
3975,Books_3975,Books,448.14,1.07
3976,Books_3976,Books,298.07,3.31
3977,Books_3977,Books,338.01,1.7
3978,Electronics_3978,Electronics,662.46,1.5
3979,Beauty_3979,Beauty,119.39,3.91
3980,Toys_3980,Toys,772.94,1.99
3981,Books_3981,Books,46.19,3.52
3982,Jewelry_3982,Jewelry,464.26,2.4
3983,Electronics_3983,Electronics,452.83,2.38
3984,Clothing_3984,Clothing,373.86,2.37
3985,Groceries_3985,Groceries,890.87,1.78
3986,Beauty_3986,Beauty,120.64,2.17
3987,Books_3987,Books,79.3,3.64
3988,Clothing_3988,Clothing,953.24,1.02
3989,Jewelry_3989,Jewelry,24.05,1.21
3990,Books_3990,Books,572.87,2.0
3991,Beauty_3991,Beauty,834.07,3.94
3992,Automotive_3992,Automotive,80.76,3.32
3993,Home_3993,Home,901.91,2.46
3994,Jewelry_3994,Jewelry,980.75,4.67
3995,Jewelry_3995,Jewelry,578.33,1.39
3996,Books_3996,Books,818.89,2.29
3997,Clothing_3997,Clothing,11.11,4.24
3998,Books_3998,Books,310.39,3.71
3999,Automotive_3999,Automotive,430.04,1.32
4000,Toys_4000,Toys,895.47,4.78
4001,Books_4001,Books,722.55,1.08
4002,Electronics_4002,Electronics,976.21,2.49
4003,Electronics_4003,Electronics,307.48,4.02
4004,Groceries_4004,Groceries,589.82,3.76
4005,Books_4005,Books,495.07,2.87
4006,Books_4006,Books,774.83,1.3
4007,Beauty_4007,Beauty,717.14,4.37
4008,Jewelry_4008,Jewelry,630.83,1.4
4009,Groceries_4009,Groceries,748.66,3.15
4010,Jewelry_4010,Jewelry,245.17,2.15
4011,Automotive_4011,Automotive,21.67,2.07
4012,Beauty_4012,Beauty,252.44,4.64
4013,Home_4013,Home,950.46,3.71
4014,Automotive_4014,Automotive,950.98,3.76
4015,Groceries_4015,Groceries,757.7,3.18
4016,Jewelry_4016,Jewelry,312.27,2.31
4017,Electronics_4017,Electronics,49.82,2.38
4018,Groceries_4018,Groceries,863.1,4.36
4019,Music_4019,Music,624.46,3.52
4020,Toys_4020,Toys,110.85,4.19
4021,Automotive_4021,Automotive,121.85,4.35
4022,Music_4022,Music,564.32,4.25
4023,Books_4023,Books,598.36,3.29
4024,Jewelry_4024,Jewelry,621.23,1.14
4025,Sports_4025,Sports,789.63,1.02
4026,Music_4026,Music,788.99,4.01
4027,Automotive_4027,Automotive,793.15,2.33
4028,Electronics_4028,Electronics,147.03,2.71
4029,Books_4029,Books,442.27,2.65
4030,Toys_4030,Toys,95.25,1.65
4031,Groceries_4031,Groceries,949.64,1.7
4032,Automotive_4032,Automotive,409.16,2.19
4033,Automotive_4033,Automotive,248.14,2.57
4034,Electronics_4034,Electronics,938.09,1.0
4035,Toys_4035,Toys,529.7,1.39
4036,Electronics_4036,Electronics,97.62,4.2
4037,Automotive_4037,Automotive,96.19,2.96
4038,Automotive_4038,Automotive,196.97,2.77
4039,Jewelry_4039,Jewelry,496.73,4.53
4040,Electronics_4040,Electronics,582.41,2.9
4041,Music_4041,Music,412.68,4.07
4042,Electronics_4042,Electronics,36.81,4.28
4043,Electronics_4043,Electronics,261.22,2.96
4044,Beauty_4044,Beauty,190.55,3.91
4045,Groceries_4045,Groceries,355.88,1.34
4046,Electronics_4046,Electronics,381.27,1.62
4047,Home_4047,Home,211.06,4.17
4048,Sports_4048,Sports,715.51,2.08
4049,Music_4049,Music,7.94,2.23
4050,Music_4050,Music,169.49,1.34
4051,Groceries_4051,Groceries,634.07,2.37
4052,Music_4052,Music,433.79,2.05
4053,Beauty_4053,Beauty,940.17,1.04
4054,Music_4054,Music,126.47,3.5
4055,Automotive_4055,Automotive,96.73,1.88
4056,Clothing_4056,Clothing,991.93,4.04
4057,Beauty_4057,Beauty,334.15,3.09
4058,Jewelry_4058,Jewelry,726.74,2.33
4059,Electronics_4059,Electronics,593.09,1.99
4060,Music_4060,Music,239.79,2.28
4061,Books_4061,Books,991.59,3.74
4062,Clothing_4062,Clothing,831.3,4.42
4063,Sports_4063,Sports,517.56,4.05
4064,Jewelry_4064,Jewelry,9.36,1.8
4065,Home_4065,Home,332.74,1.58
4066,Automotive_4066,Automotive,622.12,3.7
4067,Toys_4067,Toys,616.63,4.42
4068,Music_4068,Music,654.55,4.53
4069,Groceries_4069,Groceries,490.75,2.45
4070,Electronics_4070,Electronics,240.64,4.14
4071,Toys_4071,Toys,932.97,2.27
4072,Clothing_4072,Clothing,367.17,1.06
4073,Beauty_4073,Beauty,558.65,1.47
4074,Toys_4074,Toys,593.47,2.01
4075,Automotive_4075,Automotive,176.26,3.13
4076,Sports_4076,Sports,266.34,1.66
4077,Toys_4077,Toys,611.83,2.28
4078,Electronics_4078,Electronics,146.18,4.86
4079,Automotive_4079,Automotive,361.67,3.66
4080,Books_4080,Books,742.18,2.79
4081,Jewelry_4081,Jewelry,520.76,4.35
4082,Jewelry_4082,Jewelry,824.87,2.52
4083,Automotive_4083,Automotive,897.83,1.98
4084,Home_4084,Home,247.11,1.26
4085,Beauty_4085,Beauty,779.7,2.07
4086,Groceries_4086,Groceries,869.65,2.7
4087,Groceries_4087,Groceries,466.17,4.63
4088,Books_4088,Books,612.32,3.09
4089,Music_4089,Music,14.68,3.61
4090,Clothing_4090,Clothing,159.69,3.78
4091,Groceries_4091,Groceries,141.78,2.39
4092,Sports_4092,Sports,253.33,4.2
4093,Sports_4093,Sports,766.11,1.72
4094,Clothing_4094,Clothing,130.62,4.64
4095,Jewelry_4095,Jewelry,557.11,3.1
4096,Books_4096,Books,575.84,1.36
4097,Jewelry_4097,Jewelry,463.28,4.2
4098,Music_4098,Music,543.8,2.43
4099,Home_4099,Home,969.41,1.46
4100,Electronics_4100,Electronics,689.84,3.59
4101,Beauty_4101,Beauty,697.2,3.93
4102,Clothing_4102,Clothing,907.9,2.14
4103,Automotive_4103,Automotive,802.62,3.89
4104,Sports_4104,Sports,170.39,4.73
4105,Electronics_4105,Electronics,368.02,1.81
4106,Jewelry_4106,Jewelry,975.62,1.57
4107,Clothing_4107,Clothing,686.29,2.67
4108,Jewelry_4108,Jewelry,432.75,2.88
4109,Sports_4109,Sports,682.55,3.69
4110,Home_4110,Home,306.14,4.12
4111,Music_4111,Music,617.12,2.75
4112,Home_4112,Home,995.28,4.02
4113,Home_4113,Home,600.23,2.65
4114,Electronics_4114,Electronics,58.16,3.81
4115,Groceries_4115,Groceries,199.44,3.71
4116,Clothing_4116,Clothing,124.74,2.66
4117,Beauty_4117,Beauty,487.1,3.23
4118,Beauty_4118,Beauty,38.02,1.34
4119,Groceries_4119,Groceries,920.51,4.12
4120,Toys_4120,Toys,442.43,4.37
4121,Toys_4121,Toys,795.67,2.6
4122,Jewelry_4122,Jewelry,403.29,1.29
4123,Clothing_4123,Clothing,173.59,3.22
4124,Automotive_4124,Automotive,231.21,4.58
4125,Automotive_4125,Automotive,879.64,2.16
4126,Electronics_4126,Electronics,782.33,2.36
4127,Jewelry_4127,Jewelry,222.24,4.32
4128,Automotive_4128,Automotive,91.17,3.24
4129,Beauty_4129,Beauty,313.25,1.68
4130,Sports_4130,Sports,211.72,1.92
4131,Sports_4131,Sports,460.45,4.81
4132,Electronics_4132,Electronics,914.4,4.19
4133,Beauty_4133,Beauty,277.84,4.07
4134,Home_4134,Home,320.43,4.42
4135,Sports_4135,Sports,986.54,3.81
4136,Electronics_4136,Electronics,769.99,4.45
4137,Books_4137,Books,635.85,2.55
4138,Electronics_4138,Electronics,940.49,4.57
4139,Music_4139,Music,205.47,4.38
4140,Sports_4140,Sports,15.3,2.92
4141,Jewelry_4141,Jewelry,890.75,3.91
4142,Sports_4142,Sports,824.39,3.46
4143,Toys_4143,Toys,694.95,1.68
4144,Sports_4144,Sports,149.03,4.35
4145,Jewelry_4145,Jewelry,260.19,1.15
4146,Toys_4146,Toys,827.87,4.14
4147,Beauty_4147,Beauty,721.47,3.31
4148,Clothing_4148,Clothing,321.84,1.4
4149,Sports_4149,Sports,218.66,3.81
4150,Groceries_4150,Groceries,453.25,4.14
4151,Beauty_4151,Beauty,280.19,3.16
4152,Home_4152,Home,81.34,2.94
4153,Clothing_4153,Clothing,950.1,3.85
4154,Music_4154,Music,434.11,3.07
4155,Sports_4155,Sports,917.0,3.53
4156,Home_4156,Home,446.39,4.54
4157,Electronics_4157,Electronics,280.85,3.5
4158,Clothing_4158,Clothing,539.23,3.96
4159,Books_4159,Books,97.54,4.28
4160,Books_4160,Books,689.26,4.0
4161,Electronics_4161,Electronics,447.34,3.9
4162,Home_4162,Home,924.41,4.63
4163,Toys_4163,Toys,168.84,3.42
4164,Books_4164,Books,760.26,3.41
4165,Electronics_4165,Electronics,530.92,2.2
4166,Jewelry_4166,Jewelry,178.41,2.73
4167,Home_4167,Home,586.28,4.52
4168,Automotive_4168,Automotive,552.7,1.19
4169,Automotive_4169,Automotive,374.3,4.71
4170,Beauty_4170,Beauty,913.93,1.18
4171,Home_4171,Home,195.57,2.33
4172,Automotive_4172,Automotive,108.95,4.45
4173,Clothing_4173,Clothing,381.76,3.88
4174,Home_4174,Home,606.19,2.63
4175,Electronics_4175,Electronics,498.45,3.94
4176,Music_4176,Music,813.01,2.76
4177,Music_4177,Music,950.41,1.79
4178,Jewelry_4178,Jewelry,914.05,4.86
4179,Sports_4179,Sports,162.55,4.81
4180,Automotive_4180,Automotive,711.15,4.6
4181,Beauty_4181,Beauty,364.55,2.75
4182,Home_4182,Home,775.08,3.18
4183,Clothing_4183,Clothing,725.12,1.4
4184,Home_4184,Home,661.38,3.23
4185,Automotive_4185,Automotive,389.97,3.19
4186,Books_4186,Books,49.92,4.49
4187,Books_4187,Books,779.53,1.1
4188,Toys_4188,Toys,543.17,3.27
4189,Beauty_4189,Beauty,756.22,4.19
4190,Toys_4190,Toys,774.49,3.9
4191,Beauty_4191,Beauty,192.38,1.24
4192,Home_4192,Home,908.23,4.44
4193,Automotive_4193,Automotive,574.81,3.32
4194,Home_4194,Home,190.14,3.35
4195,Clothing_4195,Clothing,368.42,2.47
4196,Sports_4196,Sports,450.34,4.33
4197,Jewelry_4197,Jewelry,577.02,4.8
4198,Beauty_4198,Beauty,381.34,1.38
4199,Toys_4199,Toys,64.94,4.25
4200,Beauty_4200,Beauty,28.23,3.16
4201,Toys_4201,Toys,676.28,2.36
4202,Groceries_4202,Groceries,392.21,3.35
4203,Clothing_4203,Clothing,922.14,4.96
4204,Electronics_4204,Electronics,51.58,1.65
4205,Books_4205,Books,17.79,3.11
4206,Music_4206,Music,540.94,2.79
4207,Jewelry_4207,Jewelry,949.98,2.79
4208,Books_4208,Books,414.96,1.54
4209,Groceries_4209,Groceries,744.7,4.25
4210,Toys_4210,Toys,129.97,1.27
4211,Beauty_4211,Beauty,844.64,1.1
4212,Books_4212,Books,750.4,4.8
4213,Clothing_4213,Clothing,226.51,2.05
4214,Sports_4214,Sports,367.26,1.91
4215,Music_4215,Music,200.62,3.88
4216,Music_4216,Music,377.87,1.04
4217,Groceries_4217,Groceries,645.92,4.68
4218,Groceries_4218,Groceries,906.45,2.36
4219,Home_4219,Home,31.13,4.2
4220,Music_4220,Music,271.79,4.02
4221,Electronics_4221,Electronics,601.49,4.99
4222,Groceries_4222,Groceries,79.43,3.46
4223,Electronics_4223,Electronics,832.64,4.39
4224,Jewelry_4224,Jewelry,387.08,4.48
4225,Beauty_4225,Beauty,387.44,2.94
4226,Automotive_4226,Automotive,564.22,2.57
4227,Books_4227,Books,532.88,1.69
4228,Beauty_4228,Beauty,272.0,4.92
4229,Music_4229,Music,573.72,2.01
4230,Home_4230,Home,590.8,1.81
4231,Home_4231,Home,219.38,3.42
4232,Home_4232,Home,568.24,1.29
4233,Sports_4233,Sports,709.73,4.04
4234,Books_4234,Books,940.21,2.59
4235,Automotive_4235,Automotive,110.6,2.88
4236,Beauty_4236,Beauty,494.27,2.77
4237,Books_4237,Books,416.82,2.75
4238,Clothing_4238,Clothing,230.52,2.85
4239,Music_4239,Music,493.11,3.83
4240,Books_4240,Books,82.63,3.18
4241,Toys_4241,Toys,661.68,1.83
4242,Music_4242,Music,456.58,4.64
4243,Books_4243,Books,905.24,2.44
4244,Jewelry_4244,Jewelry,813.01,4.49
4245,Toys_4245,Toys,625.24,3.94
4246,Groceries_4246,Groceries,632.77,2.54
4247,Toys_4247,Toys,668.43,3.53
4248,Groceries_4248,Groceries,456.11,3.14
4249,Music_4249,Music,129.11,2.37
4250,Music_4250,Music,494.03,2.35
4251,Jewelry_4251,Jewelry,772.65,3.69
4252,Clothing_4252,Clothing,446.96,3.71
4253,Music_4253,Music,77.01,1.2
4254,Sports_4254,Sports,972.38,1.33
4255,Home_4255,Home,420.37,1.75
4256,Sports_4256,Sports,602.81,3.52
4257,Clothing_4257,Clothing,301.95,2.34
4258,Sports_4258,Sports,101.66,3.24
4259,Electronics_4259,Electronics,605.78,3.45
4260,Sports_4260,Sports,839.39,2.72
4261,Sports_4261,Sports,202.13,4.46
4262,Groceries_4262,Groceries,593.68,4.15
4263,Beauty_4263,Beauty,550.23,2.59
4264,Electronics_4264,Electronics,168.8,2.6
4265,Toys_4265,Toys,487.88,3.06
4266,Electronics_4266,Electronics,675.91,3.78
4267,Clothing_4267,Clothing,232.45,1.32
4268,Sports_4268,Sports,406.43,3.67
4269,Music_4269,Music,433.71,1.6
4270,Groceries_4270,Groceries,278.34,3.36
4271,Clothing_4271,Clothing,9.7,2.44
4272,Sports_4272,Sports,494.14,2.2
4273,Home_4273,Home,966.9,2.22
4274,Music_4274,Music,154.63,2.58
4275,Music_4275,Music,920.04,3.23
4276,Electronics_4276,Electronics,753.89,1.39
4277,Beauty_4277,Beauty,361.04,1.26
4278,Automotive_4278,Automotive,756.85,1.76
4279,Home_4279,Home,255.49,2.72
4280,Sports_4280,Sports,951.38,2.94
4281,Beauty_4281,Beauty,11.16,4.39
4282,Jewelry_4282,Jewelry,883.76,2.49
4283,Books_4283,Books,446.49,4.69
4284,Jewelry_4284,Jewelry,372.25,1.64
4285,Sports_4285,Sports,97.47,4.69
4286,Music_4286,Music,872.86,4.54
4287,Electronics_4287,Electronics,724.8,1.93
4288,Music_4288,Music,527.0,3.05
4289,Jewelry_4289,Jewelry,715.55,1.22
4290,Beauty_4290,Beauty,75.78,4.04
4291,Electronics_4291,Electronics,40.37,3.55
4292,Jewelry_4292,Jewelry,670.76,4.26
4293,Automotive_4293,Automotive,175.82,2.91
4294,Beauty_4294,Beauty,729.01,4.72
4295,Sports_4295,Sports,500.15,4.99
4296,Beauty_4296,Beauty,288.69,2.89
4297,Jewelry_4297,Jewelry,532.36,1.85
4298,Jewelry_4298,Jewelry,899.38,2.07
4299,Beauty_4299,Beauty,81.62,1.86
4300,Sports_4300,Sports,742.39,4.79
4301,Clothing_4301,Clothing,28.6,4.64
4302,Toys_4302,Toys,677.56,4.86
4303,Home_4303,Home,465.58,4.87
4304,Groceries_4304,Groceries,291.6,1.16
4305,Books_4305,Books,882.59,3.66
4306,Groceries_4306,Groceries,775.95,2.16
4307,Jewelry_4307,Jewelry,213.61,3.08
4308,Electronics_4308,Electronics,280.27,4.05
4309,Automotive_4309,Automotive,376.74,4.61
4310,Automotive_4310,Automotive,405.71,1.55
4311,Sports_4311,Sports,135.71,3.75
4312,Beauty_4312,Beauty,840.49,4.45
4313,Electronics_4313,Electronics,906.64,4.18
4314,Jewelry_4314,Jewelry,10.05,2.37
4315,Sports_4315,Sports,119.27,1.29
4316,Automotive_4316,Automotive,634.85,1.49
4317,Home_4317,Home,815.36,2.39
4318,Music_4318,Music,43.23,2.76
4319,Jewelry_4319,Jewelry,645.44,1.74
4320,Groceries_4320,Groceries,482.59,1.86
4321,Groceries_4321,Groceries,542.05,1.12
4322,Toys_4322,Toys,67.65,3.46
4323,Automotive_4323,Automotive,294.98,3.04
4324,Toys_4324,Toys,250.72,1.35
4325,Sports_4325,Sports,643.0,3.49
4326,Music_4326,Music,663.44,2.59
4327,Toys_4327,Toys,150.06,3.56
4328,Books_4328,Books,290.81,3.8
4329,Electronics_4329,Electronics,507.29,1.84
4330,Books_4330,Books,391.11,3.15
4331,Sports_4331,Sports,474.54,3.24
4332,Toys_4332,Toys,526.19,4.84
4333,Beauty_4333,Beauty,584.86,3.01
4334,Automotive_4334,Automotive,202.7,4.61
4335,Clothing_4335,Clothing,617.48,2.19
4336,Groceries_4336,Groceries,760.44,3.83
4337,Home_4337,Home,355.91,4.45
4338,Sports_4338,Sports,850.21,1.57
4339,Books_4339,Books,918.4,4.97
4340,Sports_4340,Sports,432.11,2.85
4341,Electronics_4341,Electronics,602.2,4.42
4342,Music_4342,Music,339.4,3.91
4343,Books_4343,Books,938.38,1.45
4344,Beauty_4344,Beauty,15.87,3.7
4345,Books_4345,Books,50.07,1.08
4346,Automotive_4346,Automotive,265.11,1.89
4347,Music_4347,Music,202.48,4.19
4348,Home_4348,Home,769.5,4.36
4349,Clothing_4349,Clothing,713.47,1.28
4350,Clothing_4350,Clothing,722.18,1.54
4351,Electronics_4351,Electronics,729.77,1.72
4352,Beauty_4352,Beauty,72.25,4.31
4353,Electronics_4353,Electronics,926.85,2.48
4354,Home_4354,Home,563.3,1.96
4355,Music_4355,Music,544.37,4.92
4356,Toys_4356,Toys,470.89,2.1
4357,Jewelry_4357,Jewelry,935.06,1.69
4358,Beauty_4358,Beauty,468.64,3.28
4359,Sports_4359,Sports,612.08,1.9
4360,Electronics_4360,Electronics,157.59,1.18
4361,Automotive_4361,Automotive,733.59,4.51
4362,Automotive_4362,Automotive,764.15,4.21
4363,Groceries_4363,Groceries,797.22,3.42
4364,Clothing_4364,Clothing,440.73,1.24
4365,Jewelry_4365,Jewelry,240.99,4.42
4366,Jewelry_4366,Jewelry,151.17,2.03
4367,Music_4367,Music,634.22,4.56
4368,Electronics_4368,Electronics,736.0,2.6
4369,Automotive_4369,Automotive,262.21,1.19
4370,Automotive_4370,Automotive,733.13,4.73
4371,Beauty_4371,Beauty,730.22,3.96
4372,Books_4372,Books,277.25,3.43
4373,Home_4373,Home,445.56,2.15
4374,Electronics_4374,Electronics,793.31,1.73
4375,Books_4375,Books,319.61,3.84
4376,Books_4376,Books,223.29,4.03
4377,Home_4377,Home,40.34,1.28
4378,Beauty_4378,Beauty,771.31,3.61
4379,Beauty_4379,Beauty,927.58,2.35
4380,Jewelry_4380,Jewelry,813.92,1.36
4381,Jewelry_4381,Jewelry,456.75,1.03
4382,Automotive_4382,Automotive,436.4,2.56
4383,Groceries_4383,Groceries,238.42,4.06
4384,Music_4384,Music,883.74,3.85
4385,Automotive_4385,Automotive,740.28,3.0
4386,Books_4386,Books,737.65,2.98
4387,Automotive_4387,Automotive,324.08,1.18
4388,Beauty_4388,Beauty,966.58,3.56
4389,Books_4389,Books,525.28,1.82
4390,Automotive_4390,Automotive,43.53,1.06
4391,Music_4391,Music,464.58,4.76
4392,Books_4392,Books,999.4,4.05
4393,Home_4393,Home,822.45,3.46
4394,Toys_4394,Toys,786.18,4.5
4395,Groceries_4395,Groceries,503.63,3.47
