User_ID,Age,Gender,Location,Interests
8184,19,Other,East,Electronics
8185,68,Male,West,Groceries
8186,64,Male,Northeast,Home
8187,57,Male,Central,Books
8188,69,Other,Northwest,Jewelry
8189,67,Female,East,Electronics
8190,31,Other,South,Jewelry
8191,58,Other,Southeast,Toys
8192,51,Male,North,Jewelry
8193,59,Other,Northeast,Books
8194,23,Other,Northwest,Jewelry
8195,51,Other,Central,Groceries
8196,56,Male,South,Beauty
8197,66,Other,North,Jewelry
8198,21,Male,Northeast,Automotive
8199,23,Other,Southwest,Music
8200,26,Male,Southwest,Clothing
8201,39,Female,Northwest,Music
8202,58,Female,East,Music
8203,27,Female,Northeast,Automotive
8204,35,Male,Southwest,Jewelry
8205,47,Other,Northwest,Automotive
8206,35,Female,North,Home
8207,61,Male,West,Music
8208,33,Female,Southwest,Groceries
8209,48,Female,Southwest,Beauty
8210,47,Female,Central,Electronics
8211,35,Other,Southwest,Groceries
8212,55,Female,Northwest,Toys
8213,62,Other,Northeast,Jewelry
8214,66,Other,Southeast,Jewelry
8215,20,Female,Southeast,Groceries
8216,44,Male,West,Music
8217,52,Other,Northeast,Clothing
8218,18,Other,Central,Groceries
8219,49,Male,East,Toys
8220,49,Male,West,Groceries
8221,24,Other,Southeast,Books
8222,50,Female,Central,Toys
8223,63,Other,Southeast,Sports
8224,56,Female,Southeast,Beauty
8225,50,Other,North,Home
8226,29,Female,North,Jewelry
8227,28,Other,East,Electronics
8228,32,Female,South,Sports
8229,55,Other,North,Jewelry
8230,32,Male,Southeast,Home
8231,45,Female,East,Electronics
8232,23,Female,East,Clothing
8233,66,Male,Central,Beauty
8234,67,Other,Northwest,Music
8235,39,Male,West,Groceries
8236,52,Other,North,Toys
8237,52,Other,Central,Automotive
8238,37,Female,Southeast,Music
8239,34,Male,Northwest,Music
8240,41,Male,West,Music
8241,33,Other,West,Automotive
8242,69,Male,Southeast,Toys
8243,51,Male,West,Jewelry
8244,21,Male,Northwest,Automotive
8245,32,Other,Northeast,Toys
8246,64,Female,West,Sports
8247,27,Male,Central,Toys
8248,61,Other,Central,Automotive
8249,33,Male,Northwest,Jewelry
8250,62,Other,Northwest,Electronics
8251,24,Other,North,Electronics
8252,28,Other,Central,Toys
8253,50,Male,North,Jewelry
8254,35,Male,North,Sports
8255,31,Male,West,Clothing
8256,70,Other,West,Clothing
8257,56,Male,North,Books
8258,36,Female,Southwest,Music
8259,26,Female,Central,Beauty
8260,61,Male,South,Jewelry
8261,48,Female,East,Automotive
8262,60,Female,East,Toys
8263,50,Male,Southwest,Home
8264,52,Other,East,Sports
8265,19,Female,East,Music
8266,27,Female,Northeast,Groceries
8267,25,Male,East,Sports
8268,56,Female,Northwest,Sports
8269,49,Female,West,Clothing
8270,60,Male,East,Music
8271,24,Other,West,Jewelry
8272,69,Other,Southwest,Toys
8273,52,Male,West,Automotive
8274,29,Male,Southwest,Clothing
8275,51,Female,Southwest,Music
8276,61,Male,Southwest,Beauty
8277,68,Female,Southwest,Sports
8278,18,Female,Southwest,Books
8279,18,Other,Northeast,Music
8280,47,Female,West,Home
8281,20,Other,Central,Beauty
8282,40,Male,East,Books
8283,48,Male,West,Jewelry
8284,22,Male,Southeast,Clothing
8285,40,Other,Southwest,Home
8286,56,Female,South,Books
8287,53,Other,West,Books
8288,34,Female,Southeast,Groceries
8289,50,Other,Central,Beauty
8290,44,Other,Central,Jewelry
8291,22,Male,North,Music
8292,53,Male,Northwest,Jewelry
8293,34,Other,Southwest,Jewelry
8294,43,Male,North,Home
8295,46,Female,East,Jewelry
8296,67,Other,Northeast,Toys
8297,29,Female,Northeast,Groceries
8298,26,Male,Central,Groceries
8299,38,Male,South,Jewelry
8300,18,Other,Northeast,Groceries
8301,53,Male,Northeast,Sports
8302,50,Female,Northeast,Electronics
8303,67,Male,Northwest,Sports
8304,29,Other,North,Electronics
8305,52,Other,North,Groceries
8306,21,Male,Southeast,Electronics
8307,67,Male,Northeast,Books
8308,24,Male,North,Home
8309,66,Male,Southeast,Home
8310,52,Other,North,Toys
8311,69,Female,West,Jewelry
8312,69,Female,East,Sports
8313,32,Male,West,Books
8314,23,Female,West,Groceries
8315,34,Male,Northwest,Music
8316,34,Other,Northeast,Sports
8317,37,Female,West,Jewelry
8318,70,Male,North,Toys
8319,47,Male,North,Groceries
8320,58,Male,East,Beauty
8321,19,Male,Northeast,Music
8322,55,Female,West,Toys
8323,20,Other,Central,Clothing
8324,29,Male,Northwest,Jewelry
8325,59,Female,East,Beauty
8326,18,Male,North,Jewelry
8327,33,Female,Northwest,Groceries
8328,39,Male,East,Books
8329,25,Male,Northwest,Books
8330,59,Other,East,Music
8331,61,Female,Central,Jewelry
8332,60,Female,Northeast,Books
8333,19,Female,Southeast,Electronics
8334,54,Male,South,Home
8335,42,Male,South,Home
8336,60,Other,South,Sports
8337,67,Male,Southeast,Jewelry
8338,18,Male,Southeast,Jewelry
8339,55,Other,Northwest,Toys
8340,59,Female,Northwest,Groceries
8341,22,Male,Central,Toys
8342,22,Other,North,Toys
8343,32,Other,Southeast,Groceries
8344,18,Female,South,Automotive
8345,70,Female,Southeast,Beauty
8346,55,Other,Southeast,Jewelry
8347,19,Male,East,Music
8348,51,Male,Northeast,Automotive
8349,65,Other,Northeast,Home
8350,50,Male,Southeast,Electronics
8351,23,Male,Central,Toys
8352,38,Female,North,Clothing
8353,51,Other,East,Beauty
8354,47,Female,Northwest,Toys
8355,32,Other,Southeast,Groceries
8356,55,Other,South,Electronics
8357,64,Male,West,Electronics
8358,19,Male,East,Books
8359,55,Female,Southwest,Toys
8360,27,Female,Southeast,Clothing
8361,38,Female,South,Sports
8362,23,Male,North,Books
8363,45,Other,North,Groceries
8364,24,Female,North,Beauty
8365,22,Male,West,Home
8366,43,Other,West,Electronics
8367,37,Female,East,Toys
8368,54,Female,Southeast,Beauty
8369,56,Female,West,Automotive
8370,55,Male,Northeast,Music
8371,70,Female,West,Groceries
8372,19,Male,South,Beauty
8373,38,Female,West,Music
8374,51,Other,Southeast,Electronics
8375,39,Other,Northeast,Electronics
8376,30,Female,Southeast,Electronics
8377,60,Male,Southwest,Sports
8378,50,Other,Southeast,Music
8379,26,Male,West,Sports
8380,64,Female,North,Automotive
8381,51,Male,Central,Home
8382,42,Female,North,Beauty
8383,26,Male,Southeast,Clothing
8384,37,Male,South,Toys
8385,50,Other,South,Beauty
8386,47,Female,Northeast,Sports
8387,35,Female,Southwest,Clothing
8388,50,Male,Northwest,Groceries
8389,46,Male,Southwest,Home
8390,21,Male,Central,Sports
8391,22,Other,Northwest,Toys
8392,33,Female,Central,Beauty
8393,35,Other,West,Clothing
8394,19,Female,South,Automotive
8395,56,Other,West,Beauty
8396,37,Female,West,Books
8397,42,Male,Northwest,Clothing
8398,66,Male,West,Automotive
8399,52,Male,West,Music
8400,29,Other,West,Toys
8401,38,Female,West,Electronics
8402,31,Other,Northwest,Sports
8403,48,Male,Southwest,Beauty
8404,70,Other,West,Books
8405,21,Other,Northeast,Electronics
8406,49,Male,Central,Jewelry
8407,68,Other,Northwest,Toys
8408,65,Female,Northeast,Home
8409,53,Female,North,Groceries
8410,41,Male,Central,Home
8411,70,Other,Southwest,Toys
8412,26,Male,Northwest,Jewelry
8413,66,Male,North,Home
8414,45,Other,Northeast,Books
8415,59,Female,Northeast,Books
8416,42,Other,Northeast,Electronics
8417,66,Male,West,Music
8418,31,Other,Southeast,Home
8419,52,Female,Central,Home
8420,45,Male,West,Automotive
8421,35,Male,South,Sports
8422,37,Other,Southeast,Beauty
8423,49,Female,South,Books
8424,42,Female,South,Home
8425,61,Female,North,Books
8426,56,Other,South,Books
8427,63,Other,East,Beauty
8428,38,Female,East,Music
8429,69,Other,Northwest,Sports
8430,28,Male,West,Beauty
8431,45,Female,West,Home
8432,51,Female,Southeast,Home
8433,24,Male,East,Home
8434,56,Other,Southeast,Clothing
8435,39,Female,West,Music
8436,61,Male,Southwest,Home
8437,60,Female,South,Home
8438,68,Other,Northwest,Beauty
8439,49,Male,West,Home
8440,52,Other,Northeast,Toys
8441,52,Other,East,Groceries
8442,64,Female,Southeast,Electronics
8443,20,Male,Southeast,Beauty
8444,43,Male,North,Toys
8445,60,Other,Southeast,Automotive
8446,36,Male,Central,Home
8447,19,Other,South,Books
8448,69,Female,Northeast,Beauty
8449,25,Other,East,Jewelry
8450,20,Female,West,Home
8451,50,Female,Northeast,Toys
8452,42,Male,Southwest,Groceries
8453,48,Female,Central,Home
8454,68,Other,North,Sports
8455,53,Female,West,Toys
8456,67,Female,Southwest,Clothing
8457,20,Female,Central,Books
8458,28,Female,Northeast,Sports
8459,25,Male,East,Music
8460,45,Male,North,Clothing
8461,54,Other,Central,Toys
8462,48,Male,Southeast,Jewelry
8463,25,Other,Southeast,Sports
8464,70,Female,Northwest,Sports
8465,37,Male,West,Clothing
8466,56,Female,North,Home
8467,24,Male,Southwest,Electronics
8468,24,Male,Southwest,Sports
8469,61,Other,Northeast,Beauty
8470,61,Other,West,Groceries
8471,55,Other,Southwest,Jewelry
8472,23,Male,Southeast,Groceries
8473,38,Other,Central,Sports
8474,43,Male,East,Groceries
8475,32,Female,Northeast,Beauty
8476,45,Male,East,Groceries
8477,32,Other,Southwest,Clothing
8478,36,Other,East,Jewelry
8479,36,Other,Southwest,Home
8480,52,Male,Northeast,Automotive
8481,33,Male,Southeast,Sports
8482,18,Other,South,Groceries
8483,47,Other,Southeast,Groceries
8484,67,Other,Southwest,Music
8485,39,Male,Northeast,Jewelry
8486,50,Female,Southwest,Automotive
8487,25,Other,South,Toys
8488,48,Other,Southwest,Sports
8489,68,Female,Southwest,Beauty
8490,58,Female,Northeast,Electronics
8491,42,Female,East,Beauty
8492,45,Male,South,Toys
8493,43,Male,North,Groceries
8494,50,Male,West,Books
8495,21,Other,Southwest,Beauty
8496,37,Other,East,Jewelry
8497,50,Female,Central,Clothing
8498,59,Other,Northwest,Books
8499,21,Other,Northwest,Sports
8500,38,Other,Southwest,Groceries
8501,29,Other,Northeast,Sports
8502,24,Other,Central,Home
8503,24,Female,Southeast,Music
8504,59,Other,Southeast,Sports
8505,42,Other,Central,Jewelry
8506,38,Female,South,Music
8507,54,Other,Southwest,Music
8508,27,Male,Northeast,Groceries
8509,61,Other,Northwest,Books
8510,66,Male,West,Toys
8511,27,Male,West,Clothing
8512,30,Male,East,Beauty
8513,51,Male,North,Automotive
8514,57,Other,South,Books
8515,59,Male,East,Jewelry
8516,52,Female,Southwest,Home
8517,35,Female,West,Sports
8518,49,Female,Northwest,Books
8519,47,Female,Southeast,Jewelry
8520,40,Female,East,Automotive
8521,21,Other,South,Beauty
8522,25,Other,Northwest,Jewelry
8523,33,Female,Northeast,Groceries
8524,63,Other,Northeast,Groceries
8525,53,Male,North,Books
8526,32,Male,East,Sports
8527,23,Female,South,Beauty
8528,44,Male,North,Automotive
8529,51,Male,North,Clothing
8530,27,Female,East,Sports
8531,44,Male,Northeast,Groceries
8532,69,Male,South,Electronics
8533,29,Female,North,Sports
8534,23,Male,West,Groceries
8535,44,Female,East,Electronics
8536,40,Male,Northeast,Electronics
8537,47,Other,Northwest,Sports
8538,46,Female,Central,Clothing
8539,19,Male,Central,Toys
8540,42,Male,Southwest,Music
8541,68,Female,Southwest,Sports
8542,68,Female,East,Automotive
8543,50,Male,Northwest,Beauty
8544,38,Male,South,Electronics
8545,59,Other,Southwest,Toys
8546,19,Male,Central,Home
8547,27,Male,Central,Books
8548,66,Other,Northeast,Home
8549,35,Male,Northeast,Sports
8550,35,Male,Northeast,Books
8551,62,Other,Southeast,Home
8552,38,Male,South,Groceries
8553,54,Female,West,Music
8554,62,Other,South,Clothing
8555,25,Other,Northwest,Beauty
8556,19,Other,North,Beauty
8557,50,Female,Central,Books
8558,53,Male,West,Clothing
8559,26,Other,East,Sports
8560,27,Other,Central,Home
8561,45,Female,South,Sports
8562,27,Male,South,Clothing
8563,68,Other,West,Electronics
8564,50,Other,West,Music
8565,30,Female,Southeast,Home
8566,34,Male,Central,Beauty
8567,60,Male,Southeast,Toys
8568,40,Other,South,Jewelry
8569,65,Male,East,Sports
8570,49,Male,Southeast,Electronics
8571,25,Male,Northeast,Books
8572,58,Male,Central,Electronics
8573,47,Female,Southwest,Books
8574,45,Female,South,Electronics
8575,70,Male,South,Home
8576,31,Other,Southwest,Jewelry
8577,67,Other,Central,Books
8578,64,Male,West,Music
8579,33,Other,West,Electronics
8580,30,Female,Southwest,Books
8581,65,Male,Northeast,Clothing
8582,63,Other,Southwest,Books
8583,29,Male,Central,Clothing
8584,52,Male,Southwest,Automotive
8585,29,Male,West,Sports
8586,47,Female,Northwest,Toys
8587,28,Female,North,Automotive
8588,36,Female,East,Jewelry
8589,35,Other,North,Automotive
8590,46,Male,West,Home
8591,56,Female,East,Toys
8592,59,Male,Northeast,Clothing
8593,40,Male,North,Toys
8594,29,Female,South,Home
8595,33,Female,Northwest,Sports
8596,57,Male,West,Automotive
8597,61,Female,Southeast,Home
8598,29,Male,North,Clothing
8599,64,Other,North,Music
8600,58,Male,East,Sports
8601,58,Other,South,Sports
8602,24,Male,Southeast,Clothing
8603,30,Female,South,Beauty
8604,52,Female,Northeast,Sports
8605,26,Other,South,Toys
8606,27,Male,Southwest,Toys
8607,47,Female,West,Sports
8608,62,Other,South,Electronics
8609,18,Male,Central,Sports
8610,30,Male,Southwest,Music
8611,39,Male,North,Clothing
8612,67,Other,Central,Music
8613,33,Other,Southeast,Books
8614,41,Other,Northwest,Groceries
8615,70,Male,South,Home
8616,42,Other,Southeast,Electronics
8617,60,Female,East,Jewelry
8618,23,Other,Northwest,Music
8619,31,Male,Central,Home
8620,23,Female,Northwest,Beauty
8621,32,Female,West,Beauty
8622,36,Female,Southwest,Sports
8623,58,Other,Northeast,Sports
8624,60,Female,Northeast,Sports
8625,54,Male,South,Music
8626,26,Other,Southwest,Clothing
8627,30,Other,South,Toys
8628,50,Male,Southeast,Beauty
8629,28,Male,East,Books
8630,41,Female,Southeast,Toys
8631,32,Male,Northwest,Home
8632,29,Other,Southwest,Beauty
8633,19,Female,Northwest,Beauty
8634,67,Other,Northeast,Toys
8635,56,Male,South,Clothing
8636,44,Other,Southeast,Groceries
8637,62,Other,Southeast,Groceries
8638,59,Other,Northeast,Sports
8639,41,Female,Northeast,Sports
8640,30,Other,Central,Electronics
8641,51,Female,North,Jewelry
8642,43,Male,Northeast,Groceries
8643,39,Female,North,Automotive
8644,29,Other,Central,Toys
8645,42,Female,Southwest,Toys
8646,60,Male,East,Clothing
8647,37,Male,Central,Music
8648,23,Other,Central,Home
8649,23,Female,Southeast,Automotive
8650,21,Female,Northwest,Toys
8651,57,Female,North,Books
8652,37,Other,North,Home
8653,57,Male,East,Jewelry
8654,21,Female,East,Books
8655,61,Male,Central,Toys
8656,29,Other,West,Sports
8657,50,Other,Northwest,Electronics
8658,36,Male,Southwest,Beauty
8659,29,Other,Central,Music
8660,23,Other,Northwest,Home
8661,68,Male,South,Electronics
8662,59,Female,Southwest,Jewelry
8663,47,Other,Northwest,Jewelry
8664,47,Male,South,Music
8665,30,Male,West,Toys
8666,66,Male,Southeast,Clothing
8667,48,Female,North,Groceries
8668,56,Male,West,Books
8669,20,Other,Central,Sports
8670,39,Other,Southwest,Beauty
8671,25,Other,West,Groceries
8672,30,Other,Central,Beauty
8673,27,Other,North,Music
8674,64,Male,Northwest,Jewelry
8675,18,Female,Northeast,Groceries
8676,68,Female,Central,Groceries
8677,19,Other,West,Toys
8678,38,Other,Northeast,Clothing
8679,27,Female,East,Electronics
8680,38,Female,Southwest,Clothing
8681,26,Female,North,Electronics
8682,32,Other,Central,Groceries
8683,47,Male,Southwest,Automotive
8684,42,Female,Central,Electronics
8685,58,Female,South,Sports
8686,50,Male,North,Electronics
8687,24,Female,Southwest,Sports
8688,24,Male,Northwest,Clothing
8689,38,Other,West,Sports
8690,30,Other,Central,Toys
8691,32,Other,Southeast,Books
8692,35,Male,North,Toys
8693,61,Other,Southeast,Automotive
8694,59,Other,Southeast,Groceries
8695,46,Female,Southwest,Electronics
8696,52,Male,West,Books
8697,33,Male,Central,Groceries
8698,63,Other,South,Toys
8699,67,Male,Southwest,Music
8700,66,Male,Central,Electronics
8701,23,Male,East,Toys
8702,41,Other,Central,Books
8703,69,Male,South,Music
8704,64,Other,Southwest,Sports
8705,47,Other,Northeast,Electronics
8706,54,Female,East,Clothing
8707,59,Female,East,Groceries
8708,51,Other,East,Home
8709,39,Other,South,Toys
8710,65,Female,Southeast,Music
8711,61,Female,North,Electronics
8712,65,Other,East,Electronics
8713,61,Other,Southeast,Automotive
8714,34,Male,East,Toys
8715,58,Male,Northeast,Jewelry
8716,32,Male,Northwest,Toys
8717,27,Male,Central,Home
8718,70,Female,South,Beauty
8719,34,Male,North,Books
8720,61,Female,Southeast,Automotive
8721,45,Other,Northeast,Music
8722,49,Male,Northeast,Home
8723,61,Male,Northeast,Electronics
8724,43,Male,Southwest,Jewelry
8725,69,Female,East,Music
8726,66,Male,North,Jewelry
8727,40,Female,South,Electronics
8728,44,Female,Southwest,Toys
8729,52,Male,North,Home
8730,54,Other,Central,Sports
8731,19,Male,North,Automotive
8732,20,Male,Southwest,Electronics
8733,25,Female,West,Sports
8734,54,Other,East,Books
8735,32,Female,Southeast,Clothing
8736,45,Female,North,Music
8737,31,Other,Northeast,Jewelry
8738,57,Female,South,Groceries
8739,32,Other,West,Beauty
8740,54,Male,Northeast,Home
8741,23,Other,North,Toys
8742,52,Male,Southeast,Books
8743,45,Female,North,Music
8744,70,Female,South,Books
8745,18,Other,East,Clothing
8746,32,Female,Southeast,Electronics
8747,63,Other,Central,Toys
8748,29,Other,Northeast,Electronics
8749,59,Other,North,Toys
8750,66,Other,Southwest,Toys
8751,68,Male,North,Beauty
8752,43,Other,Southeast,Music
8753,41,Female,East,Sports
8754,49,Other,West,Music
8755,45,Other,East,Automotive
8756,27,Female,East,Beauty
8757,18,Male,Central,Automotive
8758,69,Female,East,Beauty
8759,69,Female,Southwest,Home
8760,50,Female,Central,Sports
8761,53,Male,North,Groceries
8762,46,Female,Northwest,Jewelry
8763,55,Female,East,Sports
8764,18,Other,East,Beauty
8765,46,Male,East,Toys
8766,28,Female,Southeast,Clothing
8767,44,Other,Southwest,Beauty
8768,63,Female,Central,Music
8769,31,Other,Northwest,Toys
8770,64,Other,East,Electronics
8771,30,Other,Northeast,Sports
8772,45,Other,South,Beauty
8773,64,Male,South,Toys
8774,46,Other,Central,Home
8775,49,Male,North,Groceries
8776,54,Other,West,Beauty
8777,36,Female,Central,Clothing
8778,64,Male,North,Groceries
8779,48,Male,West,Jewelry
8780,67,Female,Central,Automotive
8781,51,Other,Southwest,Toys
8782,33,Male,Northeast,Clothing
8783,53,Other,North,Sports
8784,51,Male,Southeast,Clothing
8785,24,Other,Central,Jewelry
8786,31,Male,East,Toys
8787,20,Male,Northeast,Beauty
8788,37,Other,Northeast,Automotive
8789,24,Male,Northwest,Sports
8790,40,Other,East,Clothing
8791,21,Male,Northeast,Books
8792,23,Male,South,Books
8793,30,Other,Southeast,Jewelry
8794,24,Other,East,Music
8795,21,Other,West,Jewelry
8796,63,Other,North,Music
8797,30,Male,Northwest,Jewelry
8798,68,Other,Northwest,Sports
8799,48,Other,Southwest,Automotive
8800,65,Male,East,Books
8801,49,Male,Southeast,Automotive
8802,45,Female,West,Clothing
8803,45,Other,East,Music
8804,19,Male,Southwest,Jewelry
8805,62,Male,Central,Electronics
8806,51,Female,Southwest,Automotive
8807,50,Male,South,Books
8808,55,Female,Northwest,Clothing
8809,42,Male,West,Music
8810,37,Male,Northwest,Jewelry
8811,52,Male,Northwest,Clothing
8812,41,Other,East,Books
8813,37,Other,North,Music
8814,30,Female,North,Automotive
8815,41,Male,West,Jewelry
8816,37,Female,East,Books
8817,61,Female,Southwest,Automotive
8818,31,Other,South,Sports
8819,42,Male,East,Electronics
8820,38,Other,West,Electronics
8821,36,Other,Southeast,Sports
8822,39,Female,Northeast,Groceries
8823,31,Other,East,Groceries
8824,55,Female,Southeast,Sports
8825,35,Female,South,Music
8826,47,Male,Northwest,Automotive
8827,26,Other,North,Automotive
8828,29,Female,North,Toys
8829,23,Male,Northeast,Home
8830,58,Other,North,Beauty
8831,43,Male,Northeast,Groceries
8832,66,Female,North,Toys
8833,23,Female,Northwest,Home
8834,45,Male,Northwest,Music
8835,26,Female,Northwest,Automotive
8836,22,Male,South,Electronics
8837,48,Male,Northeast,Beauty
8838,65,Male,North,Automotive
8839,58,Male,Central,Groceries
8840,42,Male,Southwest,Clothing
8841,47,Other,Central,Beauty
8842,50,Female,South,Electronics
8843,66,Male,Southeast,Sports
8844,43,Other,East,Toys
8845,25,Male,Southeast,Jewelry
8846,57,Female,Southwest,Home
8847,64,Other,South,Books
8848,20,Other,North,Books
8849,24,Male,East,Home
8850,59,Other,East,Automotive
8851,67,Other,East,Sports
8852,24,Other,Central,Home
8853,39,Other,South,Groceries
8854,20,Female,West,Groceries
8855,69,Male,North,Sports
8856,36,Female,North,Electronics
8857,69,Male,South,Groceries
8858,58,Male,Central,Jewelry
8859,27,Male,Southeast,Jewelry
8860,43,Other,Southwest,Sports
8861,20,Female,Central,Groceries
8862,37,Male,Central,Music
8863,42,Male,East,Toys
8864,36,Other,North,Home
8865,62,Female,East,Beauty
8866,49,Male,Southwest,Books
8867,45,Male,Northeast,Home
8868,65,Female,South,Beauty
8869,45,Other,Northwest,Jewelry
8870,48,Other,South,Sports
8871,46,Male,Northeast,Home
8872,47,Male,Southwest,Clothing
8873,41,Male,East,Music
8874,63,Female,West,Home
8875,61,Male,Northwest,Toys
8876,70,Other,Northeast,Automotive
8877,54,Female,East,Toys
8878,22,Male,Northeast,Sports
8879,27,Male,Northeast,Jewelry
8880,32,Female,Southwest,Beauty
8881,31,Female,Northwest,Toys
8882,32,Male,Southwest,Automotive
8883,34,Other,East,Sports
8884,28,Male,West,Groceries
8885,22,Male,Northwest,Electronics
8886,20,Other,Southwest,Electronics
8887,64,Female,Southwest,Electronics
8888,69,Female,South,Automotive
8889,62,Female,Northeast,Toys
8890,47,Male,South,Home
8891,64,Other,Northeast,Automotive
8892,23,Male,Northwest,Sports
8893,55,Other,South,Books
8894,55,Other,North,Books
8895,67,Male,Southeast,Toys
8896,24,Female,South,Groceries
8897,57,Other,Southwest,Electronics
8898,30,Male,South,Electronics
8899,39,Other,East,Groceries
8900,24,Other,Southwest,Electronics
8901,41,Male,Central,Toys
8902,67,Female,Southwest,Beauty
8903,34,Female,North,Electronics
8904,19,Male,South,Books
8905,47,Female,West,Jewelry
8906,39,Other,West,Music
8907,18,Male,Northwest,Beauty
8908,32,Female,South,Clothing
8909,36,Male,Southeast,Electronics
8910,47,Other,North,Electronics
8911,22,Female,Northeast,Automotive
8912,39,Other,West,Home
8913,60,Female,Central,Clothing
8914,43,Other,East,Automotive
8915,29,Other,Central,Music
8916,23,Other,East,Music
8917,62,Male,Central,Jewelry
8918,46,Male,East,Sports
8919,57,Female,North,Clothing
8920,56,Other,North,Beauty
8921,24,Other,South,Toys
8922,58,Female,Central,Toys
8923,60,Other,Southeast,Sports
8924,32,Male,South,Jewelry
8925,50,Male,Southwest,Jewelry
8926,51,Male,West,Groceries
8927,64,Male,Southwest,Toys
8928,27,Female,West,Toys
8929,33,Female,South,Music
8930,29,Male,West,Groceries
8931,27,Male,North,Home
8932,54,Other,Northeast,Electronics
8933,38,Male,Northwest,Sports
8934,30,Female,Central,Sports
8935,65,Other,Southeast,Clothing
8936,63,Female,North,Electronics
8937,69,Other,Northwest,Books
8938,20,Male,Northwest,Electronics
8939,31,Female,Central,Beauty
8940,22,Other,East,Groceries
8941,18,Female,Northeast,Electronics
8942,56,Female,Central,Sports
8943,42,Female,Central,Electronics
8944,23,Female,Southeast,Music
8945,39,Male,Northwest,Toys
8946,26,Other,Southeast,Automotive
8947,57,Female,East,Jewelry
8948,62,Female,West,Clothing
8949,54,Female,South,Clothing
8950,49,Female,Southeast,Electronics
8951,61,Female,Northwest,Electronics
8952,59,Other,Central,Groceries
8953,46,Male,Southwest,Electronics
8954,40,Male,South,Clothing
8955,49,Other,Central,Toys
8956,46,Other,West,Electronics
8957,31,Other,Central,Clothing
8958,66,Other,Northwest,Books
8959,59,Other,Northwest,Automotive
8960,59,Other,West,Sports
8961,57,Male,Northeast,Toys
8962,62,Female,South,Books
8963,54,Female,Southwest,Home
8964,50,Female,Southeast,Groceries
8965,35,Other,West,Music
8966,66,Male,South,Music
8967,18,Other,Central,Automotive
8968,56,Other,North,Music
8969,22,Male,Northwest,Clothing
8970,26,Other,Southeast,Sports
8971,62,Male,North,Electronics
8972,48,Other,North,Music
8973,25,Male,East,Beauty
8974,37,Male,Northeast,Sports
8975,65,Other,West,Toys
8976,61,Female,South,Clothing
8977,60,Male,Southeast,Beauty
8978,45,Other,West,Home
8979,69,Male,West,Automotive
8980,59,Female,Southwest,Home
8981,26,Female,Southwest,Beauty
8982,59,Male,North,Music
8983,45,Other,Northeast,Music
8984,23,Other,Northwest,Groceries
8985,64,Other,Northwest,Automotive
8986,45,Male,Northwest,Electronics
8987,23,Other,Central,Automotive
8988,44,Male,Northeast,Clothing
8989,44,Female,West,Toys
8990,59,Male,West,Electronics
8991,32,Female,Central,Groceries
8992,26,Male,West,Toys
8993,59,Other,North,Automotive
8994,50,Male,Central,Home
8995,65,Other,North,Beauty
8996,23,Male,Central,Groceries
8997,47,Other,Northwest,Automotive
8998,49,Male,Southwest,Beauty
8999,59,Other,Central,Clothing
9000,30,Other,North,Jewelry
9001,32,Other,West,Electronics
9002,67,Other,Southwest,Books
9003,70,Male,East,Groceries
9004,29,Other,North,Clothing
9005,31,Other,Northeast,Automotive
9006,27,Male,Southwest,Electronics
9007,56,Other,North,Electronics
9008,66,Female,Northeast,Home
9009,54,Other,Southwest,Toys
9010,43,Female,Northwest,Music
9011,64,Other,Southwest,Clothing
9012,48,Female,Northwest,Home
9013,60,Female,Central,Electronics
9014,62,Other,Central,Automotive
9015,54,Male,West,Books
9016,34,Male,North,Jewelry
9017,26,Female,North,Electronics
9018,51,Male,Central,Home
9019,70,Other,Northwest,Clothing
9020,70,Female,North,Electronics
9021,20,Other,Central,Automotive
9022,48,Female,West,Home
9023,63,Male,Northwest,Music
9024,67,Other,South,Groceries
9025,68,Male,Northeast,Home
9026,21,Male,East,Automotive
9027,43,Female,Northwest,Toys
9028,45,Female,East,Jewelry
9029,36,Female,Central,Books
9030,46,Other,North,Home
9031,66,Male,South,Sports
9032,63,Female,West,Books
9033,56,Male,Northwest,Jewelry
9034,55,Male,South,Books
9035,39,Other,North,Clothing
9036,21,Other,East,Jewelry
9037,21,Male,Southwest,Books
9038,39,Other,Northeast,Toys
9039,61,Female,East,Sports
9040,34,Female,Central,Toys
9041,62,Female,Northeast,Beauty
9042,56,Female,West,Sports
9043,20,Male,Northwest,Clothing
9044,24,Female,Central,Beauty
9045,30,Female,Northeast,Groceries
9046,67,Male,Northeast,Automotive
9047,54,Female,West,Beauty
9048,65,Female,East,Home
9049,68,Other,Northwest,Groceries
9050,52,Female,Southwest,Jewelry
9051,39,Female,South,Beauty
9052,27,Male,North,Groceries
9053,66,Male,Northeast,Beauty
9054,51,Male,East,Automotive
9055,43,Female,Southwest,Clothing
9056,70,Other,Northeast,Music
9057,54,Female,West,Jewelry
9058,36,Female,West,Jewelry
9059,45,Female,Central,Sports
9060,66,Male,Southwest,Clothing
9061,23,Other,West,Beauty
9062,24,Female,Central,Automotive
9063,68,Other,East,Beauty
9064,41,Female,South,Home
9065,36,Male,North,Sports
9066,70,Female,Southwest,Toys
9067,53,Other,South,Clothing
9068,46,Female,North,Music
9069,18,Female,Southwest,Beauty
9070,55,Male,Northeast,Toys
9071,55,Female,Central,Beauty
